x;y;z;Zone;batiment;Paramètres;prof moy;prof;prof h;prof b;lithologie;indices organo;PID;REMSCA N;Arsenic (As);Cadmium (Cd);Chrome (Cr);Cuivre (cu);Mercure (Hg);Nickel (Ni);Plomb (Pb);Zinc (Zn);HYDROCARBURES AROMATIQUES POLYCYCLIQUES (HAP);Naphtalène;Acénaphtylène;Acénaphtène;Fluorène;Phénanthrène;Anthracène;Fluoranthène;Pyrène;Benzo(a)anthracène;Chrysène;Benzo(b)fluoranthène;Benzo(k)fluoranthène;Benzo(a)pyrène;Dibenzo(a.h)anthracène;Benzo(g.h.i)pérylène;Indéno(1.2.3-cd)pyrène;HAP (6 Borneff) - somme;Somme HAP (VROM);HAP (EPA) - somme;COMPOSES AROMATIQUES VOLATILS (CAV - BTEX);Benzène;Toluène;Ethylbenzène;m,p-Xylène;o-Xylène;Naphtalène;Somme Xylènes;BTEX total;COMPOSES ORGANO HALOGENES VOLATILS (COHV);Chlorure de Vinyle;Dichlorométhane;Trichlorométhane;Tétrachlorométhane;Trichloroéthylène;Tétrachloroéthylène;1.1.1-Trichloroéthane;1.1.2-Trichloroéthane;1.1-Dichloroéthane;1.2-Dichloroéthane;1.1-Dichloroéthylène;cis-1.2-Dichloroéthène;Trans-1.2-Dichloroéthylène;Somme cis/trans-1.2-Dichloroéthylènes;Hexachloroéthane;1.1.1.2-Tetrachloroéthane;1.1.2.2-Tetrachloréthane;Chloroéthane;Chlorométhane;Pentachloroethane;Somme COHV;HYDROCARBURES TOTAUX (HCT);Fraction aliphatique C5-C6;Fraction aliphatique C6-C8;Fraction aliphatique C8-C10;Fraction aromatique C6-C8;Fraction aromatique C8-C10;Fraction >C6-C8;Fraction C8-C10;Fraction C5-C10;Hydrocarbures totaux C10-C40;Fraction C10-C12;Fraction C12-C16;Fraction C16-C20;Fraction C20-C24;Fraction C24-C28;Fraction C28-C32;Fraction C32-C36;Hydrocarbures > C21-C35;Fraction C36-C40;ETBE/MTBE;ETBE;MTBE;POLYCHLOROBIPHENYLES (PCB);Somme 6 PCB;Somme 7 PCB (Ballschmiter);PCB (28);PCB (52);PCB (101);PCB (118);PCB (138);PCB (153);PCB (180);Source;reference plan;Nom sondage;profondeur de ;profondeur a ;Somme des C5;Somme des C6;Somme des C7;Somme des C8;Somme des C9;Somme des C10;Cumène;m-. p- Ethyltoluène ;Mésitylène;o-Ethyltoluène;Pseudocumène;Somme des CAV;Aluminum;Acétate d'éthyle;Acétate d'isopropyle;Acétone;Méthyléthylcétone;MIBK;Tétrahydrofurane (THF);1.4-Dioxane;Diéthyléther;Diisopropyléther (DIPE);Diéthoxyméthane;Cyclohexanone;Méthanol;Éthanol;Butanol-1;Butanol-2;Somme des indices aliphatiques et aromatiques;Indice aliphatique >nC10-nC12 ;Indice aliphatique >nC12-nC14 ;Indice aliphatique >nC14-nC16 ;Indice aliphatique >nC16-nC21 ;Indice aliphatique >nC21-nC35 ;Indice aliphatique >nC35-nC40 ;Somme des indices aliphatiques ;Indice aromatique >nC10-nC12 ;Indice aromatique >nC12-nC14 ;Indice aromatique >nC14-nC16 ;Indice aromatique >nC16-nC21 ;Indice aromatique >nC21-nC35 ;Indice aromatique >nC35-nC40 ;Somme des indices aromatiques
1642648.30006796;8174932.1040609;;Station service;B21;B21-T02;0.525;;0.05;1;;;;;5;<0.5;11;11;<0.1;5;17;38;;<0.05;<0.05;<0.05;<0.05;0.07;<0.05;0.13;0.11;<0.05;<0.05;0.07;<0.05;<0.05;<0.05;<0.05;<0.05;;;0.38;;<0,1;<0,1;<0,1;<0,1;<0,1;;;0;;<0.1;<0.1;<0.1;<0.1;<0.1;<0.1;<0.1;;<0.1;;<0.1;<0.1;<0.1;;;;;;;;-/-;;;;;;;;;<10.0;35;<20;<20;<20;;;;;<20;<20;;;;;;;;;;;;;;2022 03 Diagnostic pollution - analyse de sols - zone ouest INFOS DIAG;;B21_T02;0.05;1;<1.5;<1.5;<1.5;<1.5;<1.5;<1.5;<0.1;<0.1;<0.1;<0.1;<0.1;-/-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1642648.30006796;8174932.1040609;;Station service;B21;B21-T02;1.5;;1;2;;;;;12;<0.5;20;12;<0.1;10;20;30;;<0.05;<0.05;<0.05;<0.05;0.06;<0.07;0.1;0.12;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;;;0.28;;<0,1;<0,1;<0,1;<0,1;<0,1;;;0;;<0.1;<0.1;<0.1;<0.1;<0.1;<0.1;<0.1;;<0.1;;<0.1;<0.1;<0.1;;;;;;;;-/-;;;;;;;;;<10.0;820;35;280;360;;;;;150;<20;;;;;;;;;;;;;;2022 03 Diagnostic pollution - analyse de sols - zone ouest INFOS DIAG;;B21_T02;1;2;<1.5;<1.5;<1.5;<1.5;<1.5;<1.5;<0.1;<0.1;<0.1;<0.1;<0.1;-/-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1642673.25254444;8174930.77424588;;Station service;B21;B21-T23;0.55;;0.2;0.9;;;;;na;na;na;na;na;na;na;na;;1.3;<0.11;<0.44;0.81;0.73;<0.1;<0.05;0.32;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;;;3.1;;<1,0;<1,0;<1,0;<1,0;<1,0;;;0;;na;na;na;na;na;na;na;;na;;na;na;na;;;;;;;;na;;;;;;;;;160;5600;630;2200;2100;;;;;650;<20;;;;;;;;;;;;;;2022 03 Diagnostic pollution - analyse de sols - zone ouest INFOS DIAG;;B21_T23;0.2;0.9;<15.0;<15.0;<15.0;<15.0;<15.0;160;<1.0;2.3;1.5;1.9;3.6;9.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1642673.25254444;8174930.77424588;;Station service;B21;B21-T23;1.45;;0.9;2;;;;;na;na;na;na;na;na;na;na;;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;;;-/-;;<0,1;<0,1;<0,1;<0,1;<0,1;;;0;;na;na;na;na;na;na;na;;na;;na;na;na;;;;;;;;na;;;;;;;;;<10.0;52;<20;<20;25;;;;;<20;<20;;;;;;;;;;;;;;2022 03 Diagnostic pollution - analyse de sols - zone ouest INFOS DIAG;;B21_T23;0.9;2;<1.5;<1.5;<1.5;<1.5;<1.5;<1.5;<0.1;<0.1;<0.1;<0.1;<0.1;-/-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1642673.25254444;8174930.77424588;;Station service;B21;B21-T23;2.5;;2;3;;;;;na;na;na;na;na;na;na;na;;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;;;-/-;;<0,1;<0,1;<0,1;<0,1;<0,1;;;0;;na;na;na;na;na;na;na;;na;;na;na;na;;;;;;;;na;;;;;;;;;<10.0;<20;<20;<20;<20;;;;;<20;<20;;;;;;;;;;;;;;2022 03 Diagnostic pollution - analyse de sols - zone ouest INFOS DIAG;;B21_T23;2;3;<1.5;<1.5;<1.5;<1.5;<1.5;<1.5;<0.1;<0.1;<0.1;<0.1;<0.1;-/-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1642673.25254444;8174930.77424588;;Station service;B21;B21-T23;3.5;;3;4;;;;;na;na;na;na;na;na;na;na;;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;;;-/-;;<0,1;<0,1;<0,1;<0,1;<0,1;;;0;;na;na;na;na;na;na;na;;na;;na;na;na;;;;;;;;na;;;;;;;;;<10.0;<20;<20;<20;<20;;;;;<20;<20;;;;;;;;;;;;;;2022 03 Diagnostic pollution - analyse de sols - zone ouest INFOS DIAG;;B21_T23;3;4;<1.5;<1.5;<1.5;<1.5;<1.5;<1.5;<0.1;<0.1;<0.1;<0.1;<0.1;-/-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1642693.51732309;8174930.39722675;;Station service;B21;B21-T25;0.575;;0.15;1;;;;;na;na;na;na;na;na;na;na;;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;;;-/-;;<0,1;<0,1;<0,1;<0,1;<0,1;;;0;;na;na;na;na;na;na;na;;na;;na;na;na;;;;;;;;na;;;;;;;;;<10.0;<20;<20;<20;<20;;;;;<20;<20;;;;;;;;;;;;;;2022 03 Diagnostic pollution - analyse de sols - zone ouest INFOS DIAG;;B21_T25;0.15;1;<1.5;<1.5;<1.5;<1.5;<1.5;<1.5;<0.1;<0.1;<0.1;<0.1;<0.1;-/-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1642693.51732309;8174930.39722675;;Station service;B21;B21-T25;2.5;;2;3;;;;;na;na;na;na;na;na;na;na;;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;;;-/-;;<0,1;<0,1;<0,1;<0,1;<0,1;;;0;;na;na;na;na;na;na;na;;na;;na;na;na;;;;;;;;na;;;;;;;;;<10.0;<20;<20;<20;<20;;;;;<20;<20;;;;;;;;;;;;;;2022 03 Diagnostic pollution - analyse de sols - zone ouest INFOS DIAG;;B21_T25;2;3;<1.5;<1.5;<1.5;<1.5;<1.5;<1.5;<0.1;<0.1;<0.1;<0.1;<0.1;-/-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1642693.51732309;8174930.39722675;;Station service;B21;B21-T25;3.5;;3;4;;;;;na;na;na;na;na;na;na;na;;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;;;-/-;;<0,1;<0,1;<0,1;<0,1;<0,1;;;0;;na;na;na;na;na;na;na;;na;;na;na;na;;;;;;;;na;;;;;;;;;<10.0;<20;<20;<20;<20;;;;;<20;<20;;;;;;;;;;;;;;2022 03 Diagnostic pollution - analyse de sols - zone ouest INFOS DIAG;;B21_T25;3;4;<1.5;<1.5;<1.5;<1.5;<1.5;<1.5;<0.1;<0.1;<0.1;<0.1;<0.1;-/-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1642856.85650667;8174840.90325447;;;B25;B25-T01;0.6;;0.2;1;;;;;3;<0.5;8;4;<0.1;5;<10;9;;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;;;-/-;;<0,1;<0,1;<0,1;<0,1;<0,1;;;0;;<0.1;<0.1;<0.1;<0.1;<0.1;<0.1;<0.1;;<0.1;;<0.1;<0.1;<0.1;;;;;;;;-/-;;;;;;;;;<10.0;<20;<20;<20;<20;;;;;<20;<20;;;;;;-/-;<0.01;<0.01;<0.01;<0.01;<0.01;<0.01;<0.01;2022 03 Diagnostic pollution - analyse de sols - zone ouest INFOS DIAG;;B25_T01;0.2;1;<1.5;<1.5;<1.5;<1.5;<1.5;<1.5;<0.1;<0.1;<0.1;<0.1;<0.1;-/-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1642856.85650667;8174840.90325447;;;B25;B25-T01;1.5;;1;2;;;;;11;<0.5;14;5;<0.1;7;<10;19;;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;;;-/-;;<0,1;<0,1;<0,1;<0,1;<0,1;;;0;;<0.1;<0.1;<0.1;<0.1;<0.1;<0.1;<0.1;;<0.1;;<0.1;<0.1;<0.1;;;;;;;;-/-;;;;;;;;;<10.0;<20;<20;<20;<20;;;;;<20;<20;;;;;;-/-;<0.01;<0.01;<0.01;<0.01;<0.01;<0.01;<0.01;2022 03 Diagnostic pollution - analyse de sols - zone ouest INFOS DIAG;;B25_T01;1;2;<1.5;<1.5;<1.5;<1.5;<1.5;<1.5;<0.1;<0.1;<0.1;<0.1;<0.1;-/-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1642861.16731847;8174867.87661975;;;B25;B25-T03;0.6;;0.2;1;;;;;17;<0.5;33;11;<0.1;20;20;30;;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.06;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;;;-/-;;<0,1;<0,1;<0,1;<0,1;<0,1;;;0;;<0.1;<0.1;<0.1;<0.1;<0.1;<0.1;<0.1;;<0.1;;<0.1;<0.1;<0.1;;;;;;;;-/-;;;;;;;;;<10.0;<20;<20;<20;<20;;;;;<20;<20;;;;;;na;na;na;na;na;na;na;na;2022 03 Diagnostic pollution - analyse de sols - zone ouest INFOS DIAG;;B25_T03;0.2;1;<1.5;<1.5;<1.5;<1.5;<1.5;<1.5;<0.1;<0.1;<0.1;<0.1;<0.1;-/-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1642844.78623362;8174895.34264924;;;B25;B25-T04;0.6;;0.2;1;;;;;3;<0.5;11;2;<0.1;3;<10;13;;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;;;-/-;;<0,1;<0,1;<0,1;<0,1;<0,1;;;0;;<0.1;<0.1;<0.1;<0.1;<0.1;<0.1;<0.1;;<0.1;;<0.1;<0.1;<0.1;;;;;;;;-/-;;;;;;;;;<10.0;<20;<20;<20;<20;;;;;<20;<20;;;;;;na;na;na;na;na;na;na;na;2022 03 Diagnostic pollution - analyse de sols - zone ouest INFOS DIAG;;B25_T04;0.2;1;<1.5;<1.5;<1.5;<1.5;<1.5;<1.5;<0.1;<0.1;<0.1;<0.1;<0.1;-/-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1642844.78623362;8174895.34264924;;;B25;B25-T04;1.5;;1;2;;;;;3;<0.5;11;3;<0.1;3;<10;12;;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;;;-/-;;<0,1;<0,1;<0,1;<0,1;<0,1;;;0;;<0.1;<0.1;<0.1;<0.1;<0.1;<0.1;<0.1;;<0.1;;<0.1;<0.1;<0.1;;;;;;;;-/-;;;;;;;;;<10.0;<20;<20;<20;<20;;;;;<20;<20;;;;;;na;na;na;na;na;na;na;na;2022 03 Diagnostic pollution - analyse de sols - zone ouest INFOS DIAG;;B25_T04;1;2;<1.5;<1.5;<1.5;<1.5;<1.5;<1.5;<0.1;<0.1;<0.1;<0.1;<0.1;-/-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1642879.51906015;8174898.17546843;;;B25;B25-T05;0.5;;0.2;0.8;;;;;5;<0.5;12;6;<0.1;8;<10;15;;<0.05;<0.05;<0.06;<0.07;0.89;0.27;1.3;0.89;0.51;0.43;0.58;0.25;0.38;<0.08;0.21;0.21;;;5.9;;<0,1;<0,1;<0,1;<0,1;<0,1;;;0;;<0.1;<0.1;<0.1;<0.1;<0.1;<0.1;<0.1;;<0.1;;<0.1;<0.1;<0.1;;;;;;;;-/-;;;;;;;;;<10.0;30;<20;<20;<20;;;;;<20;<20;;;;;;na;na;na;na;na;na;na;na;2022 03 Diagnostic pollution - analyse de sols - zone ouest INFOS DIAG;;B25_T05;0.2;0.8;<1.5;<1.5;<1.5;<1.5;<1.5;<1.5;<0.1;<0.1;<0.1;<0.1;<0.1;-/-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1642879.51906015;8174898.17546843;;;B25;B25-T05;1.5;;1;2;;;;;10;<0.5;23;10;<0.1;11;18;21;;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.06;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;;;-/-;;<0,1;<0,1;<0,1;<0,1;<0,1;;;0;;<0.1;<0.1;<0.1;<0.1;<0.1;<0.1;<0.1;;<0.1;;<0.1;<0.1;<0.1;;;;;;;;-/-;;;;;;;;;<10.0;<20;<20;<20;<20;;;;;<20;<20;;;;;;na;na;na;na;na;na;na;na;2022 03 Diagnostic pollution - analyse de sols - zone ouest INFOS DIAG;;B25_T05;1;2;<1.5;<1.5;<1.5;<1.5;<1.5;<1.5;<0.1;<0.1;<0.1;<0.1;<0.1;-/-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1642888.89173739;8174874.40044041;;;B25;B25-T06;0.35;;0.2;0.5;;;;;8;<0.5;8;4;<0.1;10;<10;10;;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;0.07;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;;;0.07;;<0,1;<0,1;<0,1;<0,1;<0,1;;;0;;<0.1;<0.1;<0.1;<0.1;<0.1;<0.1;<0.1;;<0.1;;<0.1;<0.1;<0.1;;;;;;;;-/-;;;;;;;;;<10.0;<20;<20;<20;<20;;;;;<20;<20;;;;;;na;na;na;na;na;na;na;na;2022 03 Diagnostic pollution - analyse de sols - zone ouest INFOS DIAG;;B25_T06;0.2;0.5;<1.5;<1.5;<1.5;<1.5;<1.5;<1.5;<0.1;<0.1;<0.1;<0.1;<0.1;-/-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1642888.89173739;8174874.40044041;;;B25;B25-T06;0.95;;0.5;1.4;;;;;14;<0.5;42;6;<0.1;14;16;12;;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;;;-/-;;<0,1;<0,1;<0,1;<0,1;<0,1;;;0;;<0.1;<0.1;<0.1;<0.1;<0.1;<0.1;<0.1;;<0.1;;<0.1;<0.1;<0.1;;;;;;;;-/-;;;;;;;;;<10.0;32;<20;<20;<20;;;;;<20;<20;;;;;;na;na;na;na;na;na;na;na;2022 03 Diagnostic pollution - analyse de sols - zone ouest INFOS DIAG;;B25_T06;0.5;1.4;<1.5;<1.5;<1.5;<1.5;<1.5;<1.5;<0.1;<0.1;<0.1;<0.1;<0.1;-/-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1642808.54462296;8175164.98392753;;Nord;exB93;exB93-T01;0.52;;0.04;1;;;;;63;<1.2;46;190;0.2;160;97;150;;2.5;<0.26;<1.0;1.9;4.5;<0.76;1.2;1.4;0.47;0.47;0.57;0.21;0.39;<0.07;0.24;0.22;;;14;;<1,0;<1,0;<1,0;<1,0;<1,0;;;0;;<1.0;<1.0;<1.0;<1.0;<1.0;<1.0;<1.0;;<1.0;;<1.0;<1.0;<1.0;;;;;;;;-/-;;;;;;;;;399;4000;580;1200;1400;;;;;780;<20;;;;;;;;;;;;;;2022 03 Diagnostic pollution - analyse de sols - zone ouest INFOS DIAG;;exB93_T01;0.04;1;<15.0;<15.0;<15.0;<15.0;63.4;335;<1.0;6;2.7;<1.0;8;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1642808.54462296;8175164.98392753;;Nord;exB93;exB93-T01;1.5;;1;2;;;;;10;<0.5;29;17;0.2;21;35;54;;0.11;<0.05;<0.05;<0.05;0.12;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;;;0.23;;<0,1;<0,1;<0,1;<0,1;<0,1;;;0;;<0.1;<0.1;<0.1;<0.1;<0.1;<0.1;<0.1;;<0.1;;<0.1;<0.1;<0.1;;;;;;;;-/-;;;;;;;;;<10.0;170;<20;54;60;;;;;35;<20;;;;;;;;;;;;;;2022 03 Diagnostic pollution - analyse de sols - zone ouest INFOS DIAG;;exB93_T01;1;2;<1.5;<1.5;<1.5;<1.5;<1.5;6.17;<0.1;<0.1;<0.1;<0.1;0.12;0.12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1642808.54462296;8175164.98392753;;Nord;exB93;exB93-T01;4.5;;4;5;;;;;37;<0.5;60;11;0.7;37;18;11;;<0.05;<0.05;<0.05;<0.05;0.13;<0.05;<0.07;<0.06;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;;;0.13;;<0,1;<0,1;<0,1;<0,1;<0,1;;;0;;<0.1;<0.1;<0.1;<0.1;<0.1;<0.1;<0.1;;<0.1;;<0.1;<0.1;<0.1;;;;;;;;-/-;;;;;;;;;<10.0;120;<20;38;46;;;;;24;<20;;;;;;;;;;;;;;2022 03 Diagnostic pollution - analyse de sols - zone ouest INFOS DIAG;;exB93_T01;4;5;<1.5;<1.5;<1.5;<1.5;<1.5;<1.5;<0.1;<0.1;<0.1;<0.1;<0.1;-/-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1642828.03565061;8175153.86819138;;Nord;;O-M04;0.52;;0.04;1;;;;;9;<0.5;25;21;0.3;17;57;60;;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.07;<0.05;<0.05;<0.05;0.09;<0.05;<0.05;<0.05;<0.05;<0.05;;;0.09;;<0,1;<0,1;<0,1;<0,1;<0,1;;;0;;<0.1;<0.1;<0.1;<0.1;<0.1;<0.1;<0.1;;<0.1;;<0.1;<0.1;<0.1;;;;;;;;-/-;;;;;;;;;<10.0;<20;<20;<20;<20;;;;;<20;<20;;;;;;;;;;;;;;2022 03 Diagnostic pollution - analyse de sols - zone ouest INFOS DIAG;;O_M04;0.04;1;<1.5;<1.5;<1.5;<1.5;<1.5;<1.5;<0.1;<0.1;<0.1;<0.1;<0.1;-/-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1642828.03565061;8175153.86819138;;Nord;;O-M04;2;;1;3;;;;;21;<0.5;45;11;<0.1;25;20;43;;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;;;-/-;;<0,1;<0,1;<0,1;<0,1;<0,1;;;0;;<0.1;<0.1;<0.1;<0.1;<0.1;<0.1;<0.1;;<0.1;;<0.1;<0.1;<0.1;;;;;;;;-/-;;;;;;;;;<10.0;<20;<20;<20;<20;;;;;<20;<20;;;;;;;;;;;;;;2022 03 Diagnostic pollution - analyse de sols - zone ouest INFOS DIAG;;O_M04;1;3;<1.5;<1.5;<1.5;<1.5;<1.5;<1.5;<0.1;<0.1;<0.1;<0.1;<0.1;-/-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1642828.03565061;8175153.86819138;;Nord;;O-M04;4.5;;4;5;;;;;140;<0.5;73;13;0.2;39;44;24;;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;;;-/-;;<0,1;<0,1;<0,1;<0,1;<0,1;;;0;;<0.1;<0.1;<0.1;<0.1;<0.1;<0.1;<0.1;;<0.1;;<0.1;<0.1;<0.1;;;;;;;;-/-;;;;;;;;;<10.0;<20;<20;<20;<20;;;;;<20;<20;;;;;;;;;;;;;;2022 03 Diagnostic pollution - analyse de sols - zone ouest INFOS DIAG;;O_M04;4;5;<1.5;<1.5;<1.5;<1.5;<1.5;<1.5;<0.1;<0.1;<0.1;<0.1;<0.1;-/-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1642735.78368026;8175339.27738093;;Nord;;O-M05;0.75;;0.5;1;;;;;8;<0.5;24;11;0.1;15;20;36;;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.07;<0.05;<0.05;<0.05;<0.06;<0.05;<0.05;<0.05;<0.05;<0.05;;;-/-;;<0,1;<0,1;<0,1;<0,1;<0,1;;;0;;<0.1;<0.1;<0.1;<0.1;<0.1;<0.1;<0.1;;<0.1;;<0.1;<0.1;<0.1;;;;;;;;-/-;;;;;;;;;na;24;<20;<20;<20;;;;;<20;<20;;;;;;;;;;;;;;2022 03 Diagnostic pollution - analyse de sols - zone ouest INFOS DIAG;;O_M05;0.5;1;na;na;na;na;na;na;<0.1;<0.1;<0.1;<0.1;<0.1;-/-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1642735.78368026;8175339.27738093;;Nord;;O-M05;1.5;;1;2;;;;;9;<0.5;31;13;<0.1;22;17;49;;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;;;-/-;;<0,1;<0,1;<0,1;<0,1;<0,1;;;0;;<0.1;<0.1;<0.1;<0.1;<0.1;<0.1;<0.1;;<0.1;;<0.1;<0.1;<0.1;;;;;;;;-/-;;;;;;;;;na;<20;<20;<20;<20;;;;;<20;<20;;;;;;;;;;;;;;2022 03 Diagnostic pollution - analyse de sols - zone ouest INFOS DIAG;;O_M05;1;2;na;na;na;na;na;na;<0.1;<0.1;<0.1;<0.1;<0.1;-/-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1642783.97900941;8175337.7008982;;Nord;;O-M06;0.52;;0.04;1;;;;;9;<0.5;31;14;<0.1;23;20;52;;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;;;-/-;;<0,1;<0,1;<0,1;<0,1;<0,1;;;0;;<0.1;<0.1;<0.1;<0.1;<0.1;<0.1;<0.1;;<0.1;;<0.1;<0.1;<0.1;;;;;;;;-/-;;;;;;;;;na;<20;<20;<20;<20;;;;;<20;<20;;;;;;;;;;;;;;2022 03 Diagnostic pollution - analyse de sols - zone ouest INFOS DIAG;;O_M06;0.04;1;na;na;na;na;na;na;<0.1;<0.1;<0.1;<0.1;<0.1;-/-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1642783.97900941;8175337.7008982;;Nord;;O-M06;1.5;;1;2;;;;;14;<0.5;42;12;<0.1;22;21;42;;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;;;-/-;;<0,1;<0,1;<0,1;<0,1;<0,1;;;0;;<0.1;<0.1;<0.1;<0.1;<0.1;<0.1;<0.1;;<0.1;;<0.1;<0.1;<0.1;;;;;;;;-/-;;;;;;;;;na;<20;<20;<20;<20;;;;;<20;<20;;;;;;;;;;;;;;2022 03 Diagnostic pollution - analyse de sols - zone ouest INFOS DIAG;;O_M06;1;2;na;na;na;na;na;na;<0.1;<0.1;<0.1;<0.1;<0.1;-/-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1642610.84742397;8175296.65604428;;Nord;;O-M07;0.52;;0.04;1;;;;;10;<0.5;35;14;<0.1;25;21;56;;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;0.12;0.1;<0.05;<0.05;<0.08;<0.05;<0.06;<0.05;<0.06;<0.05;;;0.22;;<0,1;<0,1;<0,1;<0,1;<0,1;;;0;;<0.1;<0.1;<0.1;<0.1;<0.1;<0.1;<0.1;;<0.1;;<0.1;<0.1;<0.1;;;;;;;;-/-;;;;;;;;;na;32;<20;<20;<20;;;;;<20;<20;;;;;;;;;;;;;;2022 03 Diagnostic pollution - analyse de sols - zone ouest INFOS DIAG;;O_M07;0.04;1;na;na;na;na;na;na;<0.1;<0.1;<0.1;<0.1;<0.1;-/-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
